0,
11,
72,
71,
85,
146,
216,
330,
387,
401,
459,
471,
392,
462,
397,
390,
517,
734,
1593,
3667,
6155,
6552,
4078,
2434,
2009,
2163,
2465,
2887,
3075,
3360,
3207,
2840,
3327,
3699,
3600,
4351,
4503,
5519,
5323,
4148,
3965,
3914,
4051,
4016,
3792,
5325,
5223,
4893,
5657,
7685,
20050,
31222,
24199,
15188,
16924,
21036,
35656,
12315,
8797,
9259,
8722,
17662,
23254,
28849,
30707,
11125,
4187,
4859,
4149,
4453,
4159,
3593,
4844,
5426,
6030,
5072,
4046,
3512,
2967,
1588,
2473,
2439,
3076,
1545,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
